2025-06-29 23:48:29,945 [INFO] Loaded 100 rows from my_prompts.xlsx
2025-07-01 19:47:01,338 [INFO] Submitting row 30: Prompt = What is the capital of France?, Comment = Music preference.
2025-07-01 19:47:01,338 [ERROR] Exception for Prompt: Find me a nearby restaurant.
Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 754, in _error_catcher
    yield
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1219, in read_chunked
    self._update_chunk_length()
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1138, in _update_chunk_length
    line = self._fp.fp.readline()  # type: ignore[union-attr]
           ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\socket.py", line 720, in readinto
    return self._sock.recv_into(b)
           ^^^^^^^^^^^^^^^^^^^^^^^
ConnectionResetError: [WinError 10054] An existing connection was forcibly closed by the remote host

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 820, in generate
    yield from self.raw.stream(chunk_size, decode_content=True)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1063, in stream
    yield from self.read_chunked(amt, decode_content=decode_content)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1202, in read_chunked
    with self._error_catcher():
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\contextlib.py", line 158, in __exit__
    self.gen.throw(value)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 781, in _error_catcher
    raise ProtocolError(f"Connection broken: {e!r}", e) from e
urllib3.exceptions.ProtocolError: ("Connection broken: ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)", ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\Downloads\unislink\chatbot_excel\process.py", line 37, in call_api
    response = requests.post(API_URL, json=payload, headers=headers)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\api.py", line 115, in post
    return request("post", url, data=data, json=json, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\api.py", line 59, in request
    return session.request(method=method, url=url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\sessions.py", line 589, in request
    resp = self.send(prep, **send_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\sessions.py", line 746, in send
    r.content
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 902, in content
    self._content = b"".join(self.iter_content(CONTENT_CHUNK_SIZE)) or b""
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 822, in generate
    raise ChunkedEncodingError(e)
requests.exceptions.ChunkedEncodingError: ("Connection broken: ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)", ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2025-07-01 19:47:01,338 [INFO] Submitting row 31: Prompt = Set a reminder for 5 PM., Comment = Science curiosity.
2025-07-01 19:47:01,347 [INFO] Submitting row 32: Prompt = What's the time in New York?, Comment = Asked for help with login.
2025-07-01 19:47:01,347 [ERROR] API Error for Prompt: What is the capital of France? | Status Code: 500
2025-07-01 19:47:01,347 [INFO] Submitting row 33: Prompt = What's the latest news?, Comment = Book recommendation.
2025-07-01 19:47:01,347 [ERROR] API Error for Prompt: How can I improve my productivity? | Status Code: 500
2025-07-01 19:47:01,347 [INFO] Submitting row 34: Prompt = What's the latest news?, Comment = Sports fan.
2025-07-01 19:47:01,356 [INFO] Submitting row 35: Prompt = How do I delete my account?, Comment = Math calculation needed.
2025-07-01 19:47:01,356 [INFO] Submitting row 36: Prompt = How do I reset my password?, Comment = Stock market interest.
2025-07-01 19:47:01,356 [ERROR] Exception for Prompt: Set a reminder for 5 PM.
Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 754, in _error_catcher
    yield
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1219, in read_chunked
    self._update_chunk_length()
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1138, in _update_chunk_length
    line = self._fp.fp.readline()  # type: ignore[union-attr]
           ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\socket.py", line 720, in readinto
    return self._sock.recv_into(b)
           ^^^^^^^^^^^^^^^^^^^^^^^
ConnectionResetError: [WinError 10054] An existing connection was forcibly closed by the remote host

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 820, in generate
    yield from self.raw.stream(chunk_size, decode_content=True)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1063, in stream
    yield from self.read_chunked(amt, decode_content=decode_content)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1202, in read_chunked
    with self._error_catcher():
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\contextlib.py", line 158, in __exit__
    self.gen.throw(value)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 781, in _error_catcher
    raise ProtocolError(f"Connection broken: {e!r}", e) from e
urllib3.exceptions.ProtocolError: ("Connection broken: ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)", ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\Downloads\unislink\chatbot_excel\process.py", line 37, in call_api
    response = requests.post(API_URL, json=payload, headers=headers)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\api.py", line 115, in post
    return request("post", url, data=data, json=json, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\api.py", line 59, in request
    return session.request(method=method, url=url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\sessions.py", line 589, in request
    resp = self.send(prep, **send_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\sessions.py", line 746, in send
    r.content
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 902, in content
    self._content = b"".join(self.iter_content(CONTENT_CHUNK_SIZE)) or b""
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 822, in generate
    raise ChunkedEncodingError(e)
requests.exceptions.ChunkedEncodingError: ("Connection broken: ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)", ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2025-07-01 19:47:01,356 [INFO] Submitting row 37: Prompt = What's the weather like today?, Comment = Setting up a task.
2025-07-01 19:47:01,363 [ERROR] API Error for Prompt: What's the time in New York? | Status Code: 500
2025-07-01 19:47:01,363 [ERROR] API Error for Prompt: What's the latest news? | Status Code: 500
2025-07-01 19:47:01,363 [ERROR] API Error for Prompt: How do I delete my account? | Status Code: 500
2025-07-01 19:47:01,363 [INFO] Submitting row 38: Prompt = How do I reset my password?, Comment = Time zone query.
2025-07-01 19:47:01,363 [ERROR] API Error for Prompt: What's the latest news? | Status Code: 500
2025-07-01 19:47:01,363 [INFO] Submitting row 39: Prompt = Who won the cricket match yesterday?, Comment = Interested in self-improvement.
2025-07-01 19:47:01,372 [ERROR] Exception for Prompt: How do I reset my password?
Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 754, in _error_catcher
    yield
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1219, in read_chunked
    self._update_chunk_length()
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1138, in _update_chunk_length
    line = self._fp.fp.readline()  # type: ignore[union-attr]
           ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\socket.py", line 720, in readinto
    return self._sock.recv_into(b)
           ^^^^^^^^^^^^^^^^^^^^^^^
ConnectionResetError: [WinError 10054] An existing connection was forcibly closed by the remote host

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 820, in generate
    yield from self.raw.stream(chunk_size, decode_content=True)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1063, in stream
    yield from self.read_chunked(amt, decode_content=decode_content)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1202, in read_chunked
    with self._error_catcher():
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\contextlib.py", line 158, in __exit__
    self.gen.throw(value)
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 781, in _error_catcher
    raise ProtocolError(f"Connection broken: {e!r}", e) from e
urllib3.exceptions.ProtocolError: ("Connection broken: ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)", ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\Downloads\unislink\chatbot_excel\process.py", line 37, in call_api
    response = requests.post(API_URL, json=payload, headers=headers)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\api.py", line 115, in post
    return request("post", url, data=data, json=json, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\api.py", line 59, in request
    return session.request(method=method, url=url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\sessions.py", line 589, in request
    resp = self.send(prep, **send_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\sessions.py", line 746, in send
    r.content
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 902, in content
    self._content = b"".join(self.iter_content(CONTENT_CHUNK_SIZE)) or b""
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py", line 822, in generate
    raise ChunkedEncodingError(e)
requests.exceptions.ChunkedEncodingError: ("Connection broken: ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None)", ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2025-07-01 19:47:01,372 [INFO] Submitting row 40: Prompt = How do I contact support?, Comment = Needs information urgently.
2025-07-01 19:47:01,372 [ERROR] Exception for Prompt: What's the weather like today?
Traceback (most recent call last):
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 754, in _error_catcher
    yield
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1219, in read_chunked
    self._update_chunk_length()
  File "C:\Users\Nethra Rakesh\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\response.py", line 1138, in _update_chunk_length
